position, SAT_01, SAT_02, SAT_03, SAT_04, SAT_103, SAT_104, SAT_105, SAT_106, SAT_201, SAT_202, SAT_203, SAT_204, SAT_205, SAT_206, SAT_207, SAT_208, SAT_209, SAT_210, SAT_211, SAT_212, SAT_213, SAT_214, SAT_215, SAT_216, SAT_217, SAT_218, SAT_219, SAT_220, SAT_221, SAT_222, SAT_223, SAT_224, SAT_300, SAT_301, SAT_302, SAT_303, SAT_400, SAT_401, SAT_402, SAT_403
153, -1.90103e-109, -1.90103e-109, -1.28344e-158, -1.28344e-158, -2.72553, -2.72553, -3.93742, -3.93742, -1.47986, -1.47986, 1.50568, 1.50568, 0.232951, 0.232951, -4.90918, -1.58562, -7.84361, 0.507464, -5.67555, -0.548546, 5.59476, 5.59476, -9.7735, -9.7735, 3.64872, 3.64872, -1.58562, -4.90918, 0.507464, -7.84361, -0.548546, -5.67555, 0, 0, 0, 0, 0, 0, 0, 0
153.5, -7.00371e-110, -7.00371e-110, -3.87497e-159, -3.87497e-159, -2.55694, -2.55694, -4.07008, -4.07008, -1.49318, -1.49318, 1.50262, 1.50262, 0.165015, 0.165015, -4.7889, -1.68207, -7.76967, 0.45653, -5.74939, -0.542248, 5.49058, 5.49058, -9.79081, -9.79081, 3.79954, 3.79954, -1.68207, -4.7889, 0.45653, -7.76967, -0.542248, -5.74939, 0, 0, 0, 0, 0, 0, 0, 0
154, -2.57517e-110, -2.57517e-110, -1.16762e-159, -1.16762e-159, -2.38521, -2.38521, -4.20342, -4.20342, -1.50586, -1.50586, 1.49774, 1.49774, 0.104313, 0.104313, -4.66989, -1.78025, -7.69686, 0.405534, -5.82319, -0.537543, 5.38187, 5.38187, -9.80467, -9.80467, 3.94905, 3.94905, -1.78025, -4.66989, 0.405534, -7.69686, -0.537543, -5.82319, 0, 0, 0, 0, 0, 0, 0, 0
154.5, -9.44977e-111, -9.44977e-111, -3.51129e-160, -3.51129e-160, -2.21047, -2.21047, -4.33732, -4.33732, -1.51772, -1.51772, 1.49111, 1.49111, 0.0507286, 0.0507286, -4.55262, -1.87987, -7.62533, 0.354678, -5.89663, -0.534394, 5.26869, 5.26869, -9.81502, -9.81502, 4.09707, 4.09707, -1.87987, -4.55262, 0.354678, -7.62533, -0.534394, -5.89663, 0, 0, 0, 0, 0, 0, 0, 0
155, -3.46077e-111, -3.46077e-111, -1.05383e-160, -1.05383e-160, -2.03285, -2.03285, -4.47169, -4.47169, -1.52861, -1.52861, 1.48279, 1.48279, 0.00410093, 0.00410093, -4.43758, -1.98065, -7.5552, 0.304145, -5.96941, -0.532735, 5.15111, 5.15111, -9.82182, -9.82182, 4.24339, 4.24339, -1.98065, -4.43758, 0.304145, -7.5552, -0.532735, -5.96941, 0, 0, 0, 0, 0, 0, 0, 0
155.5, -1.26492e-111, -1.26492e-111, -3.15653e-161, -3.15653e-161, -1.85248, -1.85248, -4.60644, -4.60644, -1.53842, -1.53842, 1.47282, 1.47282, -0.0357698, -0.0357698, -4.32524, -2.08231, -7.48662, 0.254106, -6.04121, -0.53248, 5.02919, 5.02919, -9.82501, -9.82501, 4.38782, 4.38782, -2.08231, -4.32524, 0.254106, -7.48662, -0.53248, -6.04121, 0, 0, 0, 0, 0, 0, 0, 0
156, -4.61413e-112, -4.61413e-112, -9.43596e-162, -9.43596e-162, -1.66947, -1.66947, -4.74146, -4.74146, -1.54701, -1.54701, 1.46125, 1.46125, -0.0691218, -0.0691218, -4.21607, -2.18454, -7.41967, 0.204711, -6.11172, -0.533517, 4.90301, 4.90301, -9.82455, -9.82455, 4.53017, 4.53017, -2.18454, -4.21607, 0.204711, -7.41967, -0.533517, -6.11172, 0, 0, 0, 0, 0, 0, 0, 0
156.5, -1.67978e-112, -1.67978e-112, -2.81513e-162, -2.81513e-162, -1.48393, -1.48393, -4.87667, -4.87667, -1.55432, -1.55432, 1.44814, 1.44814, -0.0962282, -0.0962282, -4.11053, -2.28707, -7.35443, 0.156096, -6.18063, -0.535713, 4.77262, 4.77262, -9.82038, -9.82038, 4.67025, 4.67025, -2.28707, -4.11053, 0.156096, -7.35443, -0.535713, -6.18063, 0, 0, 0, 0, 0, 0, 0, 0
157, -6.10316e-113, -6.10316e-113, -8.38197e-163, -8.38197e-163, -1.29597, -1.29597, -5.012, -5.012, -1.56026, -1.56026, 1.43351, 1.43351, -0.117395, -0.117395, -4.00909, -2.38958, -7.29099, 0.108379, -6.24765, -0.538918, 4.63809, 4.63809, -9.81246, -9.81246, 4.80786, 4.80786, -2.38958, -4.00909, 0.108379, -7.29099, -0.538918, -6.24765, 0, 0, 0, 0, 0, 0, 0, 0
157.5, -2.21306e-113, -2.21306e-113, -2.49075e-163, -2.49075e-163, -1.10571, -1.10571, -5.14735, -5.14735, -1.56479, -1.56479, 1.4174, 1.4174, -0.132956, -0.132956, -3.91218, -2.49178, -7.22937, 0.0616614, -6.3125, -0.542964, 4.49946, 4.49946, -9.80075, -9.80075, 4.94283, 4.94283, -2.49178, -3.91218, 0.0616614, -7.22937, -0.542964, -6.3125, 0, 0, 0, 0, 0, 0, 0, 0
158, -8.00883e-114, -8.00883e-114, -7.38671e-164, -7.38671e-164, -0.913261, -0.913261, -5.28266, -5.28266, -1.56788, -1.56788, 1.39986, 1.39986, -0.143274, -0.143274, -3.82023, -2.59336, -7.16961, 0.0160296, -6.3749, -0.547667, 4.35682, 4.35682, -9.78521, -9.78521, 5.07497, 5.07497, -2.59336, -3.82023, 0.0160296, -7.16961, -0.547667, -6.3749, 0, 0, 0, 0, 0, 0, 0, 0
158.5, -2.89256e-114, -2.89256e-114, -2.18629e-164, -2.18629e-164, -0.718722, -0.718722, -5.41786, -5.41786, -1.56952, -1.56952, 1.3809, 1.3809, -0.148733, -0.148733, -3.73362, -2.69403, -7.11171, -0.0284457, -6.43461, -0.552833, 4.21023, 4.21023, -9.76581, -9.76581, 5.20412, 5.20412, -2.69403, -3.73362, -0.0284457, -7.11171, -0.552833, -6.43461, 0, 0, 0, 0, 0, 0, 0, 0
159, -1.04263e-114, -1.04263e-114, -6.45802e-165, -6.45802e-165, -0.522204, -0.522204, -5.55288, -5.55288, -1.56971, -1.56971, 1.36058, 1.36058, -0.149738, -0.149738, -3.65275, -2.79348, -7.05567, -0.0717081, -6.4914, -0.558258, 4.05974, 4.05974, -9.74253, -9.74253, 5.33013, 5.33013, -2.79348, -3.65275, -0.0717081, -7.05567, -0.558258, -6.4914, 0, 0, 0, 0, 0, 0, 0, 0
159.5, -3.75076e-115, -3.75076e-115, -1.90383e-165, -1.90383e-165, -0.323819, -0.323819, -5.68765, -5.68765, -1.56848, -1.56848, 1.33892, 1.33892, -0.146712, -0.146712, -3.57796, -2.89141, -7.00146, -0.113715, -6.54506, -0.563733, 3.90545, 3.90545, -9.71535, -9.71535, 5.45285, 5.45285, -2.89141, -3.57796, -0.113715, -7.00146, -0.563733, -6.54506, 0, 0, 0, 0, 0, 0, 0, 0
160, -1.34661e-115, -1.34661e-115, -5.60135e-166, -5.60135e-166, -0.123679, -0.123679, -5.82211, -5.82211, -1.56584, -1.56584, 1.31597, 1.31597, -0.140089, -0.140089, -3.50958, -2.9875, -6.94904, -0.154437, -6.59541, -0.569043, 3.74742, 3.74742, -9.68426, -9.68426, 5.57214, 5.57214, -2.9875, -3.50958, -0.154437, -6.94904, -0.569043, -6.59541, 0, 0, 0, 0, 0, 0, 0, 0
160.5, -4.82508e-116, -4.82508e-116, -1.64472e-166, -1.64472e-166, 0.0780994, 0.0780994, -5.95619, -5.95619, -1.56186, -1.56186, 1.29177, 1.29177, -0.130317, -0.130317, -3.44788, -3.08145, -6.89834, -0.193855, -6.6423, -0.573975, 3.58575, 3.58575, -9.64925, -9.64925, 5.68791, 5.68791, -3.08145, -3.44788, -0.193855, -6.89834, -0.573975, -6.6423, 0, 0, 0, 0, 0, 0, 0, 0
161, -1.72545e-116, -1.72545e-116, -4.81981e-167, -4.81981e-167, 0.281397, 0.281397, -6.08983, -6.08983, -1.55659, -1.55659, 1.26638, 1.26638, -0.11785, -0.11785, -3.39314, -3.17297, -6.8493, -0.231963, -6.68561, -0.578317, 3.42053, 3.42053, -9.61032, -9.61032, 5.80004, 5.80004, -3.17297, -3.39314, -0.231963, -6.8493, -0.578317, -6.68561, 0, 0, 0, 0, 0, 0, 0, 0
161.5, -6.15799e-117, -6.15799e-117, -1.40962e-167, -1.40962e-167, 0.48609, 0.48609, -6.22297, -6.22297, -1.55008, -1.55008, 1.23983, 1.23983, -0.103148, -0.103148, -3.34556, -3.26175, -6.80182, -0.268764, -6.72524, -0.581863, 3.25186, 3.25186, -9.5675, -9.5675, 5.90846, 5.90846, -3.26175, -3.34556, -0.268764, -6.80182, -0.581863, -6.72524, 0, 0, 0, 0, 0, 0, 0, 0
162, -2.19337e-117, -2.19337e-117, -4.11444e-168, -4.11444e-168, 0.692045, 0.692045, -6.35553, -6.35553, -1.5424, -1.5424, 1.2122, 1.2122, -0.0866732, -0.0866732, -3.30532, -3.3475, -6.75581, -0.304271, -6.76114, -0.584413, 3.07984, 3.07984, -9.52081, -9.52081, 6.01311, 6.01311, -3.3475, -3.30532, -0.304271, -6.75581, -0.584413, -6.76114, 0, 0, 0, 0, 0, 0, 0, 0
162.5, -7.79688e-118, -7.79688e-118, -1.19855e-168, -1.19855e-168, 0.899128, 0.899128, -6.48746, -6.48746, -1.53363, -1.53363, 1.18355, 1.18355, -0.0688847, -0.0688847, -3.27255, -3.42992, -6.71115, -0.338502, -6.79328, -0.585781, 2.90461, 2.90461, -9.47028, -9.47028, 6.11394, 6.11394, -3.42992, -3.27255, -0.338502, -6.71115, -0.585781, -6.79328, 0, 0, 0, 0, 0, 0, 0, 0
163, -2.7661e-118, -2.7661e-118, -3.48446e-169, -3.48446e-169, 1.10719, 1.10719, -6.61868, -6.61868, -1.52384, -1.52384, 1.15394, 1.15394, -0.0502398, -0.0502398, -3.24735, -3.50872, -6.66773, -0.371487, -6.82166, -0.585791, 2.72629, 2.72629, -9.41595, -9.41595, 6.21095, 6.21095, -3.50872, -3.24735, -0.371487, -6.66773, -0.585791, -6.82166, 0, 0, 0, 0, 0, 0, 0, 0
163.5, -9.79381e-119, -9.79381e-119, -1.011e-169, -1.011e-169, 1.31609, 1.31609, -6.74912, -6.74912, -1.51309, -1.51309, 1.12346, 1.12346, -0.0311889, -0.0311889, -3.22977, -3.58364, -6.62541, -0.403257, -6.84633, -0.584283, 2.54501, 2.54501, -9.35787, -9.35787, 6.30411, 6.30411, -3.58364, -3.22977, -0.403257, -6.62541, -0.584283, -6.84633, 0, 0, 0, 0, 0, 0, 0, 0
164, -3.46077e-119, -3.46077e-119, -2.92754e-170, -2.92754e-170, 1.52566, 1.52566, -6.8787, -6.8787, -1.50147, -1.50147, 1.09218, 1.09218, -0.0121736, -0.0121736, -3.21981, -3.65439, -6.58408, -0.433853, -6.86736, -0.581117, 2.36093, 2.36093, -9.29612, -9.29612, 6.39346, 6.39346, -3.65439, -3.21981, -0.433853, -6.58408, -0.581117, -6.86736, 0, 0, 0, 0, 0, 0, 0, 0
164.5, -1.22048e-119, -1.22048e-119, -8.4604e-171, -8.4604e-171, 1.73573, 1.73573, -7.00734, -7.00734, -1.48902, -1.48902, 1.06019, 1.06019, 0.00637557, 0.00637557, -3.21741, -3.72073, -6.54358, -0.463316, -6.88486, -0.576168, 2.17421, 2.17421, -9.23075, -9.23075, 6.47904, 6.47904, -3.72073, -3.21741, -0.463316, -6.54358, -0.576168, -6.88486, 0, 0, 0, 0, 0, 0, 0, 0
165, -4.29561e-120, -4.29561e-120, -2.44014e-171, -2.44014e-171, 1.94613, 1.94613, -7.13495, -7.13495, -1.47582, -1.47582, 1.02758, 1.02758, 0.0240415, 0.0240415, -3.22249, -3.7824, -6.50379, -0.491696, -6.89897, -0.569336, 1.98502, 1.98502, -9.16187, -9.16187, 6.56091, 6.56091, -3.7824, -3.22249, -0.491696, -6.50379, -0.569336, -6.89897, 0, 0, 0, 0, 0, 0, 0, 0
165.5, -1.50889e-120, -1.50889e-120, -7.02383e-172, -7.02383e-172, 2.15667, 2.15667, -7.26144, -7.26144, -1.46191, -1.46191, 0.994432, 0.994432, 0.0404226, 0.0404226, -3.23491, -3.83916, -6.46456, -0.519041, -6.90985, -0.560542, 1.79354, 1.79354, -9.08955, -9.08955, 6.63915, 6.63915, -3.83916, -3.23491, -0.519041, -6.46456, -0.560542, -6.90985, 0, 0, 0, 0, 0, 0, 0, 0
166, -5.28964e-121, -5.28964e-121, -2.01776e-172, -2.01776e-172, 2.36717, 2.36717, -7.38671, -7.38671, -1.44734, -1.44734, 0.96085, 0.96085, 0.0551346, 0.0551346, -3.25449, -3.89081, -6.42576, -0.545405, -6.91772, -0.549729, 1.59996, 1.59996, -9.01391, -9.01391, 6.71387, 6.71387, -3.89081, -3.25449, -0.545405, -6.42576, -0.549729, -6.91772, 0, 0, 0, 0, 0, 0, 0, 0
166.5, -1.85068e-121, -1.85068e-121, -5.78496e-173, -5.78496e-173, 2.57741, 2.57741, -7.51065, -7.51065, -1.43214, -1.43214, 0.926927, 0.926927, 0.0678122, 0.0678122, -3.28099, -3.93713, -6.38725, -0.57084, -6.92278, -0.536866, 1.40448, 1.40448, -8.93506, -8.93506, 6.78518, 6.78518, -3.93713, -3.28099, -0.57084, -6.38725, -0.536866, -6.92278, 0, 0, 0, 0, 0, 0, 0, 0
167, -6.46211e-122, -6.46211e-122, -1.65526e-173, -1.65526e-173, 2.7872, 2.7872, -7.63317, -7.63317, -1.41632, -1.41632, 0.892757, 0.892757, 0.0781109, 0.0781109, -3.31414, -3.97795, -6.3489, -0.595404, -6.92531, -0.521947, 1.20732, 1.20732, -8.85311, -8.85311, 6.85322, 6.85322, -3.97795, -3.31414, -0.595404, -6.3489, -0.521947, -6.92531, 0, 0, 0, 0, 0, 0, 0, 0
167.5, -2.25193e-122, -2.25193e-122, -4.72683e-174, -4.72683e-174, 2.9963, 2.9963, -7.75413, -7.75413, -1.39992, -1.39992, 0.858433, 0.858433, 0.0857083, 0.0857083, -3.35363, -4.01309, -6.31058, -0.619151, -6.92557, -0.50499, 1.00869, 1.00869, -8.7682, -8.7682, 6.91815, 6.91815, -4.01309, -3.35363, -0.619151, -6.31058, -0.50499, -6.92557, 0, 0, 0, 0, 0, 0, 0, 0
168, -7.83196e-123, -7.83196e-123, -1.34713e-174, -1.34713e-174, 3.20451, 3.20451, -7.87343, -7.87343, -1.38291, -1.38291, 0.824046, 0.824046, 0.090305, 0.090305, -3.39908, -4.04242, -6.27218, -0.642137, -6.92385, -0.486039, 0.808817, 0.808817, -8.68047, -8.68047, 6.98015, 6.98015, -4.04242, -3.39908, -0.642137, -6.27218, -0.486039, -6.92385, 0, 0, 0, 0, 0, 0, 0, 0
168.5, -2.71847e-123, -2.71847e-123, -3.83162e-175, -3.83162e-175, 3.41158, 3.41158, -7.99093, -7.99093, -1.3653, -1.3653, 0.789682, 0.789682, 0.0916261, 0.0916261, -3.45012, -4.06581, -6.23359, -0.664417, -6.92048, -0.465161, 0.607937, 0.607937, -8.59006, -8.59006, 7.03939, 7.03939, -4.06581, -3.45012, -0.664417, -6.23359, -0.465161, -6.92048, 0, 0, 0, 0, 0, 0, 0, 0
169, -9.41704e-124, -9.41704e-124, -1.08766e-175, -1.08766e-175, 3.61728, 3.61728, -8.1065, -8.1065, -1.34706, -1.34706, 0.755421, 0.755421, 0.0894217, 0.0894217, -3.50631, -4.08316, -6.19471, -0.686047, -6.91577, -0.44245, 0.40629, 0.40629, -8.49712, -8.49712, 7.09608, 7.09608, -4.08316, -3.50631, -0.686047, -6.19471, -0.44245, -6.91577, 0, 0, 0, 0, 0, 0, 0, 0
169.5, -3.25568e-124, -3.25568e-124, -3.08132e-176, -3.08132e-176, 3.82137, 3.82137, -8.22, -8.22, -1.32815, -1.32815, 0.721337, 0.721337, 0.0834676, 0.0834676, -3.5672, -4.09442, -6.15544, -0.707078, -6.91006, -0.418021, 0.204122, 0.204122, -8.40181, -8.40181, 7.15041, 7.15041, -4.09442, -3.5672, -0.707078, -6.15544, -0.418021, -6.91006, 0, 0, 0, 0, 0, 0, 0, 0
170, -1.12332e-124, -1.12332e-124, -8.71201e-177, -8.71201e-177, 4.0236, 4.0236, -8.33128, -8.33128, -1.30855, -1.30855, 0.687496, 0.687496, 0.0735663, 0.0735663, -3.63229, -4.09952, -6.11572, -0.727562, -6.9037, -0.392012, 0.00168248, 0.00168248, -8.30429, -8.30429, 7.20262, 7.20262, -4.09952, -3.63229, -0.727562, -6.11572, -0.392012, -6.9037, 0, 0, 0, 0, 0, 0, 0, 0
170.5, -3.86818e-125, -3.86818e-125, -2.4583e-177, -2.4583e-177, 4.22373, 4.22373, -8.44021, -8.44021, -1.28818, -1.28818, 0.653953, 0.653953, 0.0595464, 0.0595464, -3.70107, -4.09846, -6.07548, -0.747548, -6.89703, -0.36458, -0.200774, -0.200774, -8.20472, -8.20472, 7.25291, 7.25291, -4.09846, -3.70107, -0.747548, -6.07548, -0.36458, -6.89703, 0, 0, 0, 0, 0, 0, 0, 0
171, -1.32936e-125, -1.32936e-125, -6.92289e-178, -6.92289e-178, 4.4215, 4.4215, -8.54662, -8.54662, -1.26699, -1.26699, 0.620756, 0.620756, 0.0412637, 0.0412637, -3.77302, -4.09124, -6.03465, -0.767083, -6.89041, -0.335905, -0.402994, -0.402994, -8.10327, -8.10327, 7.30153, 7.30153, -4.09124, -3.77302, -0.767083, -6.03465, -0.335905, -6.89041, 0, 0, 0, 0, 0, 0, 0, 0
171.5, -4.55951e-126, -4.55951e-126, -1.9457e-178, -1.9457e-178, 4.61666, 4.61666, -8.65036, -8.65036, -1.24491, -1.24491, 0.587938, 0.587938, 0.0186007, 0.0186007, -3.84759, -4.07791, -5.9932, -0.786211, -6.88416, -0.30618, -0.60472, -0.60472, -8.00012, -8.00012, 7.34868, 7.34868, -4.07791, -3.84759, -0.786211, -5.9932, -0.30618, -6.88416, 0, 0, 0, 0, 0, 0, 0, 0
172, -1.56074e-126, -1.56074e-126, -5.45757e-179, -5.45757e-179, 4.80897, 4.80897, -8.75127, -8.75127, -1.22188, -1.22188, 0.555523, 0.555523, -0.00853354, -0.00853354, -3.92423, -4.05853, -5.95111, -0.804973, -6.87864, -0.275617, -0.805696, -0.805696, -7.89542, -7.89542, 7.39461, 7.39461, -4.05853, -3.92423, -0.804973, -5.95111, -0.275617, -6.87864, 0, 0, 0, 0, 0, 0, 0, 0
172.5, -5.33185e-127, -5.33185e-127, -1.52777e-179, -1.52777e-179, 4.99816, 4.99816, -8.8492, -8.8492, -1.19781, -1.19781, 0.523521, 0.523521, -0.0402034, -0.0402034, -4.00237, -4.0332, -5.90835, -0.823407, -6.87417, -0.244439, -1.00567, -1.00567, -7.78936, -7.78936, 7.43954, 7.43954, -4.0332, -4.00237, -0.823407, -5.90835, -0.244439, -6.87417, 0, 0, 0, 0, 0, 0, 0, 0
173, -1.81787e-127, -1.81787e-127, -4.26828e-180, -4.26828e-180, 5.18399, 5.18399, -8.94397, -8.94397, -1.17261, -1.17261, 0.491929, 0.491929, -0.0764474, -0.0764474, -4.08146, -4.00205, -5.86493, -0.841546, -6.87105, -0.212883, -1.20438, -1.20438, -7.68209, -7.68209, 7.48369, 7.48369, -4.00205, -4.08146, -0.841546, -5.86493, -0.212883, -6.87105, 0, 0, 0, 0, 0, 0, 0, 0
173.5, -6.18563e-128, -6.18563e-128, -1.1901e-180, -1.1901e-180, 5.36621, 5.36621, -9.03543, -9.03543, -1.14622, -1.14622, 0.460731, 0.460731, -0.117278, -0.117278, -4.16095, -3.96523, -5.82085, -0.859423, -6.86959, -0.181192, -1.4016, -1.4016, -7.57379, -7.57379, 7.52727, 7.52727, -3.96523, -4.16095, -0.859423, -5.82085, -0.181192, -6.86959, 0, 0, 0, 0, 0, 0, 0, 0
174, -2.10059e-128, -2.10059e-128, -3.31168e-181, -3.31168e-181, 5.54459, 5.54459, -9.12342, -9.12342, -1.11855, -1.11855, 0.4299, 0.4299, -0.162684, -0.162684, -4.24029, -3.92294, -5.77613, -0.877062, -6.87006, -0.149617, -1.59706, -1.59706, -7.46462, -7.46462, 7.5705, 7.5705, -3.92294, -4.24029, -0.877062, -5.77613, -0.149617, -6.87006, 0, 0, 0, 0, 0, 0, 0, 0
174.5, -7.1193e-129, -7.1193e-129, -9.19707e-182, -9.19707e-182, 5.71889, 5.71889, -9.20776, -9.20776, -1.08952, -1.08952, 0.399393, 0.399393, -0.212629, -0.212629, -4.31894, -3.87538, -5.73082, -0.894488, -6.8727, -0.118414, -1.79055, -1.79055, -7.35473, -7.35473, 7.61355, 7.61355, -3.87538, -4.31894, -0.894488, -5.73082, -0.118414, -6.8727, 0, 0, 0, 0, 0, 0, 0, 0
175, -2.40807e-129, -2.40807e-129, -2.5491e-182, -2.5491e-182, 5.88888, 5.88888, -9.2883, -9.2883, -1.05905, -1.05905, 0.369157, 0.369157, -0.267054, -0.267054, -4.39642, -3.82279, -5.68495, -0.91172, -6.87776, -0.0878379, -1.98182, -1.98182, -7.24428, -7.24428, 7.65663, 7.65663, -3.82279, -4.39642, -0.91172, -5.68495, -0.0878379, -6.87776, 0, 0, 0, 0, 0, 0, 0, 0
175.5, -8.129e-130, -8.129e-130, -7.05112e-183, -7.05112e-183, 6.05434, 6.05434, -9.36488, -9.36488, -1.02708, -1.02708, 0.339125, 0.339125, -0.325876, -0.325876, -4.47221, -3.76544, -5.63857, -0.928772, -6.88541, -0.0581462, -2.17066, -2.17066, -7.13341, -7.13341, 7.69988, 7.69988, -3.76544, -4.47221, -0.928772, -5.63857, -0.0581462, -6.88541, 0, 0, 0, 0, 0, 0, 0, 0
176, -2.73869e-130, -2.73869e-130, -1.94655e-183, -1.94655e-183, 6.21506, 6.21506, -9.43734, -9.43734, -0.99355, -0.99355, 0.309221, 0.309221, -0.388992, -0.388992, -4.54587, -3.70362, -5.59176, -0.945656, -6.89583, -0.0295915, -2.35685, -2.35685, -7.02227, -7.02227, 7.74345, 7.74345, -3.70362, -4.54587, -0.945656, -5.59176, -0.0295915, -6.89583, 0, 0, 0, 0, 0, 0, 0, 0
176.5, -9.2084e-131, -9.2084e-131, -5.36301e-184, -5.36301e-184, 6.37084, 6.37084, -9.50554, -9.50554, -0.9584, -0.9584, 0.279358, 0.279358, -0.456277, -0.456277, -4.61698, -3.63763, -5.54457, -0.962378, -6.90916, -0.00242128, -2.54019, -2.54019, -6.91098, -6.91098, 7.78749, 7.78749, -3.63763, -4.61698, -0.962378, -5.54457, -0.00242128, -6.90916, 0, 0, 0, 0, 0, 0, 0, 0
177, -3.09003e-131, -3.09003e-131, -1.47464e-184, -1.47464e-184, 6.52148, 6.52148, -9.56933, -9.56933, -0.921589, -0.921589, 0.249438, 0.249438, -0.527589, -0.527589, -4.68513, -3.56782, -5.49709, -0.978944, -6.92548, 0.0231244, -2.7205, -2.7205, -6.79967, -6.79967, 7.83208, 7.83208, -3.56782, -4.68513, -0.978944, -5.49709, 0.0231244, -6.92548, 0, 0, 0, 0, 0, 0, 0, 0
177.5, -1.03485e-131, -1.03485e-131, -4.0467e-185, -4.0467e-185, 6.66682, 6.66682, -9.62856, -9.62856, -0.883086, -0.883086, 0.219359, 0.219359, -0.602764, -0.602764, -4.74999, -3.49454, -5.4494, -0.995353, -6.94488, 0.0468153, -2.89758, -2.89758, -6.68845, -6.68845, 7.87733, 7.87733, -3.49454, -4.74999, -0.995353, -5.4494, 0.0468153, -6.94488, 0, 0, 0, 0, 0, 0, 0, 0
178, -3.45883e-132, -3.45883e-132, -1.10828e-185, -1.10828e-185, 6.80667, 6.80667, -9.68311, -9.68311, -0.842868, -0.842868, 0.189009, 0.189009, -0.681623, -0.681623, -4.81124, -3.41815, -5.40158, -1.0116, -6.96737, 0.068433, -3.07129, -3.07129, -6.57742, -6.57742, 7.9233, 7.9233, -3.41815, -4.81124, -1.0116, -5.40158, 0.068433, -6.96737, 0, 0, 0, 0, 0, 0, 0, 0
178.5, -1.15377e-132, -1.15377e-132, -3.02925e-186, -3.02925e-186, 6.94089, 6.94089, -9.73284, -9.73284, -0.800929, -0.800929, 0.158271, 0.158271, -0.763969, -0.763969, -4.8686, -3.33904, -5.35372, -1.02768, -6.99295, 0.0877726, -3.24145, -3.24145, -6.46668, -6.46668, 7.97002, 7.97002, -3.33904, -4.8686, -1.02768, -5.35372, 0.0877726, -6.99295, 0, 0, 0, 0, 0, 0, 0, 0
179, -3.84098e-133, -3.84098e-133, -8.26331e-187, -8.26331e-187, 7.06934, 7.06934, -9.77764, -9.77764, -0.757275, -0.757275, 0.127027, 0.127027, -0.849591, -0.849591, -4.92188, -3.25761, -5.30591, -1.04359, -7.02158, 0.104645, -3.40793, -3.40793, -6.3563, -6.3563, 8.01751, 8.01751, -3.25761, -4.92188, -1.04359, -5.30591, 0.104645, -7.02158, 0, 0, 0, 0, 0, 0, 0, 0
179.5, -1.27616e-133, -1.27616e-133, -2.24962e-187, -2.24962e-187, 7.19188, 7.19188, -9.81739, -9.81739, -0.711924, -0.711924, 0.0951543, 0.0951543, -0.938262, -0.938262, -4.97087, -3.17426, -5.25825, -1.05931, -7.05317, 0.118876, -3.57061, -3.57061, -6.24636, -6.24636, 8.06577, 8.06577, -3.17426, -4.97087, -1.05931, -5.25825, 0.118876, -7.05317, 0, 0, 0, 0, 0, 0, 0, 0
180, -4.23157e-134, -4.23157e-134, -6.11223e-188, -6.11223e-188, 7.30841, 7.30841, -9.852, -9.852, -0.664912, -0.664912, 0.0625295, 0.0625295, -1.02974, -1.02974, -5.01547, -3.0894, -5.21082, -1.07483, -7.08761, 0.130313, -3.72937, -3.72937, -6.13691, -6.13691, 8.11474, 8.11474, -3.0894, -5.01547, -1.07483, -5.21082, 0.130313, -7.08761, 0, 0, 0, 0, 0, 0, 0, 0
180.5, -1.40035e-134, -1.40035e-134, -1.65739e-188, -1.65739e-188, 7.41883, 7.41883, -9.88138, -9.88138, -0.616288, -0.616288, 0.0290308, 0.0290308, -1.12378, -1.12378, -5.05559, -3.00345, -5.16371, -1.09015, -7.12475, 0.13882, -3.88411, -3.88411, -6.028, -6.028, 8.16438, 8.16438, -3.00345, -5.05559, -1.09015, -5.16371, 0.13882, -7.12475, 0, 0, 0, 0, 0, 0, 0, 0
181, -4.62495e-135, -4.62495e-135, -4.48525e-189, -4.48525e-189, 7.52306, 7.52306, -9.90544, -9.90544, -0.566112, -0.566112, -0.00546155, -0.00546155, -1.22012, -1.22012, -5.09119, -2.91684, -5.11701, -1.10523, -7.16441, 0.144281, -4.03475, -4.03475, -5.91966, -5.91966, 8.2146, 8.2146, -2.91684, -5.09119, -1.10523, -5.11701, 0.144281, -7.16441, 0, 0, 0, 0, 0, 0, 0, 0
181.5, -1.52445e-135, -1.52445e-135, -1.21139e-189, -1.21139e-189, 7.62103, 7.62103, -9.92411, -9.92411, -0.514463, -0.514463, -0.0410638, -0.0410638, -1.31847, -1.31847, -5.1223, -2.82997, -5.07079, -1.12007, -7.20635, 0.146604, -4.18122, -4.18122, -5.8119, -5.8119, 8.26527, 8.26527, -2.82997, -5.1223, -1.12007, -5.07079, 0.146604, -7.20635, 0, 0, 0, 0, 0, 0, 0, 0
182, -5.01486e-136, -5.01486e-136, -3.26523e-190, -3.26523e-190, 7.71268, 7.71268, -9.93735, -9.93735, -0.461432, -0.461432, -0.077887, -0.077887, -1.41857, -1.41857, -5.14896, -2.74326, -5.02515, -1.13466, -7.25035, 0.145714, -4.32346, -4.32346, -5.70475, -5.70475, 8.31626, 8.31626, -2.74326, -5.14896, -1.13466, -5.02515, 0.145714, -7.25035, 0, 0, 0, 0, 0, 0, 0, 0
