position,SAT_103,SAT_104,SAT_105,SAT_106,SAT_107,SAT_108,SAT_109,SAT_110,SAT_111,SAT_112,SAT_113,SAT_114,SAT_115,SAT_116,SAT_117,SAT_118,SAT_211,SAT_213,SAT_214,SAT_215,SAT_216,SAT_217,SAT_218,SAT_224
375,1.360433,1.329190,0.515838,0.505217,-0.725809,-0.698027,-0.789438,-0.781376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.640749,0.633686,0.000000,0.000000,0.000000,0.000000,0.000000
380,1.325256,1.296692,0.615394,0.601746,-0.721881,-0.695211,-0.818251,-0.809805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570768,0.564346,0.000000,0.000000,0.000000,0.000000,0.000000
385,1.275156,1.248723,0.721029,0.703210,-0.716137,-0.689184,-0.846575,-0.836907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.504340,0.498639,0.000000,0.000000,0.000000,0.000000,0.000000
390,1.207352,1.184200,0.833322,0.811852,-0.704020,-0.677828,-0.878757,-0.867933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.440889,0.436243,0.000000,0.000000,0.000000,0.000000,0.000000
395,1.121249,1.102008,0.950522,0.926344,-0.682529,-0.658099,-0.918255,-0.906368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380537,0.377079,0.000000,0.000000,0.000000,0.000000,0.000000
400,1.016390,0.999427,1.073777,1.045406,-0.648458,-0.624320,-0.969407,-0.955348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.323266,0.320710,0.000000,0.000000,0.000000,0.000000,0.000000
405,0.890828,0.878783,1.196640,1.167772,-0.601011,-0.580697,-1.034366,-1.018899,0.017924,0.017226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.268242,0.266770,0.000000,0.000000,0.000000,0.000000,0.000000
410,0.753152,0.740443,1.317135,1.284046,-0.539314,-0.519053,-1.111240,-1.092836,0.037646,0.038527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.217794,0.216587,0.000000,0.000000,0.000000,0.000000,0.000000
415,0.604817,0.593099,1.427249,1.392081,-0.462739,-0.444351,-1.192466,-1.172413,0.057819,0.059886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.169869,0.169217,0.000000,0.000000,0.000000,0.000000,0.000000
420,0.455170,0.443793,1.521789,1.485297,-0.374717,-0.358928,-1.274231,-1.251507,0.075825,0.078377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125477,0.125089,0.000000,0.000000,0.000000,0.000000,0.000000
425,0.310319,0.298929,1.596801,1.558528,-0.274346,-0.261386,-1.354473,-1.327954,0.086537,0.090354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.085407,0.085346,0.000000,0.000000,0.000000,0.000000,0.000000
430,0.178542,0.167785,1.647469,1.608690,-0.166074,-0.156550,-1.427253,-1.397559,0.088873,0.093117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050383,0.050960,0.000000,0.000000,0.000000,0.000000,0.000000
435,0.067950,0.057250,1.671149,1.632308,-0.050708,-0.044939,-1.489688,-1.457201,0.075804,0.083143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022125,0.022098,0.000000,0.000000,0.000000,0.000000,0.000000
