position,SAT_103,SAT_104,SAT_105,SAT_106,SAT_107,SAT_108,SAT_109,SAT_110,SAT_111,SAT_112,SAT_113,SAT_114,SAT_115,SAT_116,SAT_117,SAT_118,SAT_211,SAT_213,SAT_214,SAT_215,SAT_216,SAT_217,SAT_218,SAT_224
205,-2.136139,-1.873312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-31.492275,5.773236,5.399139,-9.949128,-9.495929,25.618250,25.396626,-30.732371
208,-1.913418,-1.644125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-32.285202,5.371718,4.971253,-9.705579,-9.213518,25.977885,25.731568,-31.493027
212,-1.552824,-1.282365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-32.207032,4.500466,4.084000,-8.503423,-7.989185,24.836225,24.576491,-31.404083
216,-0.834723,-0.584944,-0.409240,-0.430426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-30.556062,3.151623,2.740119,-6.233088,-5.716624,21.702739,21.462365,-29.781397
221,0.232086,0.469222,-1.137401,-1.141911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.725038,1.049300,0.670740,-2.178949,-1.740863,15.436818,15.241526,-26.040810
225,1.116407,1.309276,-1.805150,-1.829428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-22.662067,-0.862066,-1.176737,1.589326,1.948565,9.171435,9.038127,-22.078017
229,1.961859,2.078891,-2.528820,-2.507000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-18.037522,-2.795340,-3.042964,5.492128,5.788241,2.363851,2.295311,-17.594177
233,2.640971,2.755319,-3.126947,-3.167951,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13.234897,-4.601681,-4.787216,9.302251,9.475673,-4.508632,-4.500303,-12.889134
238,3.248396,3.314380,-3.714219,-3.762610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7.383859,-6.512851,-6.612926,13.370035,13.431296,-12.327017,-12.232621,-7.188968
242,3.418639,3.449056,-3.963552,-4.015476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.263934,-7.572534,-7.609700,15.701755,15.689719,-17.382292,-17.230242,-3.176992
246,3.244073,3.245460,-3.955303,-4.007548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.059275,-8.044363,16.872272,16.809563,-20.821462,-20.629046,0.000000
250,2.813152,2.796283,-2.994701,-3.042549,-0.691945,-0.695513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7.656169,-7.603393,17.238978,17.154987,-21.778543,-21.567360,0.000000
255,1.983421,1.939011,-1.456673,-1.451627,-2.036952,-2.057620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6.333185,-6.265543,15.644777,15.575861,-20.754636,-20.524863,0.000000
259,0.854145,0.681106,-0.053474,0.219702,-3.212421,-3.645856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.821545,-4.768483,12.594644,13.020258,-18.127008,-18.285841,0.000000
263,0.173918,0.083555,1.575286,1.746320,-5.012439,-4.937834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.680260,-2.753243,9.473092,9.619931,-15.363280,-15.148057,0.000000
267,-0.769418,-0.937372,3.241116,3.123719,-6.306863,-6.226898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.281335,0.057358,5.260850,5.457043,-11.887919,-11.826862,0.000000
272,-2.033564,-2.050745,5.085599,5.052800,-8.042536,-8.023663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.107758,3.138277,-0.339942,-0.290648,-6.883812,-6.813311,0.000000
276,-2.967228,-2.967023,6.426420,6.383379,-9.178899,-9.134492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.062824,6.059500,-5.093635,-5.031351,-3.166894,-3.134710,0.000000
280,-3.806728,-3.784643,7.521140,7.461293,-9.991798,-9.912145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.173689,9.131536,-9.748914,-9.695300,0.000000,0.000000,0.000000
285,-4.616595,-4.565055,8.456237,8.369272,-10.134953,-10.000586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.913845,13.818395,-14.411640,-14.400693,0.000000,0.000000,0.000000
290,-5.139221,-5.047692,8.879957,8.745793,-9.889638,-9.676708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.208983,18.054634,-18.966512,-19.039372,0.000000,0.000000,0.000000
295,-5.454516,-5.324393,8.851890,8.670785,-9.330243,-9.038806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.875724,21.664445,-23.187651,-23.361321,0.000000,0.000000,0.000000
300,-5.647855,-5.480248,8.433792,8.204733,-8.529256,-8.160418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.803397,24.539096,-26.846071,-27.130521,0.000000,0.000000,0.000000
305,-5.728419,-5.526943,7.690402,7.416470,-7.566803,-7.128419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.876478,26.566705,-29.725491,-30.119246,0.000000,0.000000,0.000000
310,-5.715299,-5.486943,6.671739,6.361744,-6.508452,-6.014688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.997126,27.651918,-31.604473,-32.095139,0.000000,0.000000,0.000000
315,-5.556086,-5.309161,5.465425,5.129960,-5.430614,-4.902736,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.033608,27.668723,-32.298504,-32.861199,0.000000,0.000000,0.000000
320,-5.225961,-4.971060,4.138975,3.793190,-4.389330,-3.855546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.861815,26.495882,-31.620800,-32.219679,0.000000,0.000000,0.000000
325,-4.660258,-4.410197,2.958456,2.620496,-3.105600,-2.598740,-0.984805,-0.976092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.472629,24.126285,-29.413907,-30.005215,0.000000,0.000000,0.000000
330,-3.854248,-3.620802,1.839404,1.526419,-1.808501,-1.356519,-2.179416,-2.158828,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.944469,20.635781,-26.014965,-26.560811,0.000000,0.000000,0.000000
335,-2.831274,-2.623874,0.773615,0.500066,-0.507566,-0.132641,-3.489486,-3.454002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.494335,16.237546,-21.770239,-22.241964,0.000000,0.000000,0.000000
