position,SAT_103,SAT_104,SAT_105,SAT_106,SAT_107,SAT_108,SAT_109,SAT_110,SAT_111,SAT_112,SAT_113,SAT_114,SAT_115,SAT_116,SAT_117,SAT_118,SAT_211,SAT_213,SAT_214,SAT_215,SAT_216,SAT_217,SAT_218,SAT_224
500,-0.005802,0.005823,-0.047543,0.047671,-0.324627,0.324522,-0.707557,0.707693,-0.311115,0.310971,-0.091714,0.091742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
505,-0.004073,0.004013,-0.042430,0.042368,-0.293194,0.293277,-0.721871,0.721719,-0.345786,0.345946,-0.103289,0.103247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
510,-0.002398,0.002420,-0.038132,0.038113,-0.263679,0.263674,-0.730671,0.730698,-0.383224,0.383114,-0.116425,0.116568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
515,-0.000996,0.001028,-0.034705,0.034810,-0.236246,0.236115,-0.734221,0.734453,-0.423443,0.423253,-0.131774,0.131823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
520,0.000000,0.000000,-0.032190,0.032224,-0.211648,0.211603,-0.732287,0.732354,-0.466335,0.466201,-0.149538,0.149671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
525,0.000000,0.000000,-0.030411,0.030451,-0.190540,0.190447,-0.724109,0.724296,-0.511799,0.511634,-0.170048,0.170169,-0.008640,0.008600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
530,0.000000,0.000000,-0.029247,0.029453,-0.172313,0.172197,-0.711015,0.711054,-0.558786,0.558667,-0.192976,0.193165,-0.019840,0.019706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
535,0.000000,0.000000,-0.028286,0.028793,-0.157565,0.157021,-0.692602,0.693213,-0.606467,0.606153,-0.218365,0.218455,-0.033106,0.032981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
540,0.000000,0.000000,-0.027768,0.028168,-0.144462,0.144189,-0.671427,0.671613,-0.652578,0.652294,-0.245651,0.245937,-0.047898,0.047809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
545,0.000000,0.000000,-0.026992,0.027646,-0.134170,0.133699,-0.646648,0.646971,-0.696609,0.696379,-0.274949,0.275160,-0.063806,0.063593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
